timestamp_ms,timestamp_iso,price,signal,recommendation,confidence,confidence_metrics,reco_original,reco_gate_reason,elite_eligible,elite_reasons,trigger_reasons,atr_pct,volume_z,dist_to_edge_pct,nearest_edge,low_gate_effective,low_gate_base,htf_ok,htf_strength,htf_score,rr_live,rr_thresh,atr_ratio,atr_ratio_min,trend_override_1m,scenario,elite_metrics,trend_confluence_confluence,trend_confluence_direction,trend_confluence_strength,volatility_regime,volatility_atr_ratio,trap_detected,trap_reasons,cascade_detected,cascade_severity,cascade_type,whale_vwap_buying,whale_vwap_selling,whale_twap_accumulation,whale_iceberg_orders,whale_accum_zones_count,whale_dist_zones_count,whale_liquidity_pools_count,whale_targets_count,whale_zone_quality_accumulation,whale_zone_quality_distribution,whale_zone_risk_from_zones
1762276320000,2025-11-04T17:12:00Z,1.892,NORMAL,,,,,,,,,0.004552958260573174,-0.13401746595730799,0.01395348837209313,,,,0,0.6556,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276380000,2025-11-04T17:13:00Z,1.885,NORMAL,,,,,,,,,0.004568286953666837,-0.19229001626928036,0.017135278514588858,,,,0,0.7326,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276440000,2025-11-04T17:14:00Z,1.887,NORMAL,,,,,,,,,0.004548566273522592,-0.49036085367765025,0.015262321144674053,,,,0,0.6884,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276500000,2025-11-04T17:15:00Z,1.8900000000000001,NORMAL,,,,,,,,,0.004542034959305628,2.0350090497648243,0.010317460317460237,,,,0,0.6321,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276560000,2025-11-04T17:16:00Z,1.8780000000000001,NORMAL,,,,,,,,,0.0048243120839359275,-0.05821424442505892,0.013631522896698531,,,,0,0.752,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276620000,2025-11-04T17:17:00Z,1.879,NORMAL,,,,,,,,,0.004958536938405559,2.269029609011238,0.012293773283661468,,,,0,0.7443,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276680000,2025-11-04T17:18:00Z,1.893,NORMAL,,,,,,,,,0.005200654299210905,1.325649390889317,0.003592181722134135,lower,,,0,0.5405,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276740000,2025-11-04T17:19:00Z,1.885,NORMAL,,,,,,,,,0.005480370598821678,-0.533700920111747,0.0073209549071618215,,,,0,0.6344,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276800000,2025-11-04T17:20:00Z,1.896,NORMAL,,,,,,,,,0.005575255801186264,-0.9162085591485468,0.0005274261603376118,lower,,,0,0.4733,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,1,1,1,7,0,0,14,1.0,0.0,0.0
1762276860000,2025-11-04T17:21:00Z,1.8980000000000001,NORMAL,,,,,,,,,0.005592475873742796,-0.3221176189271233,0.0005268703898841475,lower,,,0,0.4362,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,0,0,14,1.0,0.0,0.0
